id bigserial;origen_libro_id;origen_capitulo;origen_versiculo;destino_libro_id;destino_capitulo;destino_versiculo;llave_unica text
;44;19;11;44;14;3;44_19_11_44_14_3
;44;19;11;44;15;12;44_19_11_44_15_12
;44;19;11;44;16;18;44_19_11_44_16_18
;44;19;11;44;5;12;44_19_11_44_5_12
;44;19;11;44;8;13;44_19_11_44_8_13
;44;19;11;45;15;18;44_19_11_45_15_18
;44;19;11;45;15;19;44_19_11_45_15_19
;44;19;11;48;3;5;44_19_11_48_3_5
;44;19;11;58;2;4;44_19_11_58_2_4
;44;19;12;12;13;20;44_19_12_12_13_20
;44;19;12;12;13;21;44_19_12_12_13_21
;44;19;12;12;4;29;44_19_12_12_4_29
;44;19;12;12;4;31;44_19_12_12_4_31
;44;19;12;41;16;17;44_19_12_41_16_17
;44;19;12;44;5;15;44_19_12_44_5_15
;44;19;13;11;22;16;44_19_13_11_22_16
;44;19;13;1;4;12;44_19_13_1_4_12
;44;19;13;1;4;14;44_19_13_1_4_14
;44;19;13;19;109;10;44_19_13_19_109_10
;44;19;13;40;12;27;44_19_13_40_12_27
;44;19;13;40;26;63;44_19_13_40_26_63
;44;19;13;41;5;7;44_19_13_41_5_7
;44;19;13;41;9;38;44_19_13_41_9_38
;44;19;13;42;11;19;44_19_13_42_11_19
;44;19;13;42;9;49;44_19_13_42_9_49
;44;19;13;44;8;18;44_19_13_44_8_18
;44;19;13;44;8;19;44_19_13_44_8_19
;44;19;13;6;6;26;44_19_13_6_6_26
;44;19;13;9;14;24;44_19_13_9_14_24
;44;19;15;11;22;21;44_19_15_11_22_21
;44;19;15;11;22;23;44_19_15_11_22_23
;44;19;15;1;3;1;44_19_15_1_3_1
;44;19;15;1;3;5;44_19_15_1_3_5
;44;19;15;40;8;29;44_19_15_40_8_29
;44;19;15;40;8;31;44_19_15_40_8_31
;44;19;15;41;1;24;44_19_15_41_1_24
;44;19;15;41;1;34;44_19_15_41_1_34
;44;19;15;41;5;13;44_19_15_41_5_13
;44;19;15;41;5;9;44_19_15_41_5_9
;44;19;15;42;4;33;44_19_15_42_4_33
;44;19;15;42;4;35;44_19_15_42_4_35
;44;19;15;42;8;28;44_19_15_42_8_28
;44;19;15;42;8;32;44_19_15_42_8_32
;44;19;15;44;16;17;44_19_15_44_16_17
;44;19;15;44;16;18;44_19_15_44_16_18
;44;19;16;41;5;15;44_19_16_41_5_15
;44;19;16;41;5;3;44_19_16_41_5_3
;44;19;16;41;5;4;44_19_16_41_5_4
;44;19;16;42;8;29;44_19_16_42_8_29
;44;19;16;42;8;35;44_19_16_42_8_35
;44;19;17;10;6;9;44_19_17_10_6_9
;44;19;17;19;64;9;44_19_17_19_64_9
;44;19;17;3;10;3;44_19_17_3_10_3
;44;19;17;42;1;65;44_19_17_42_1_65
;44;19;17;42;7;16;44_19_17_42_7_16
;44;19;17;44;13;12;44_19_17_44_13_12
;44;19;17;44;18;19;44_19_17_44_18_19
;44;19;17;44;2;43;44_19_17_44_2_43
;44;19;17;44;5;11;44_19_17_44_5_11
;44;19;17;44;5;13;44_19_17_44_5_13
;44;19;17;44;5;5;44_19_17_44_5_5
;44;19;17;50;1;20;44_19_17_50_1_20
;44;19;17;50;2;11;44_19_17_50_2_11
;44;19;17;50;2;9;44_19_17_50_2_9
;44;19;17;53;1;12;44_19_17_53_1_12
;44;19;17;53;3;1;44_19_17_53_3_1
;44;19;17;58;2;8;44_19_17_58_2_8
;44;19;17;58;2;9;44_19_17_58_2_9
;44;19;17;66;5;12;44_19_17_66_5_12
;44;19;17;66;5;14;44_19_17_66_5_14
;44;19;17;9;6;20;44_19_17_9_6_20
;44;19;18;18;33;27;44_19_18_18_33_27
;44;19;18;18;33;28;44_19_18_18_33_28
;44;19;18;19;32;5;44_19_18_19_32_5
;44;19;18;20;28;13;44_19_18_20_28_13
;44;19;18;24;3;13;44_19_18_24_3_13
;44;19;18;26;16;63;44_19_18_26_16_63
;44;19;18;26;36;31;44_19_18_26_36_31
;44;19;18;3;16;21;44_19_18_3_16_21
;44;19;18;3;26;40;44_19_18_3_26_40
;44;19;18;40;3;6;44_19_18_40_3_6
;44;19;18;45;10;10;44_19_18_45_10_10
;44;19;18;62;1;9;44_19_18_62_1_9
;44;19;19;13;10;13;44_19_19_13_10_13
;44;19;19;1;35;4;44_19_19_1_35_4
;44;19;19;14;33;6;44_19_19_14_33_6
;44;19;19;23;2;20;44_19_19_23_2_20
;44;19;19;2;32;20;44_19_19_2_32_20
;44;19;19;23;2;21;44_19_19_23_2_21
;44;19;19;23;30;22;44_19_19_23_30_22
;44;19;19;23;47;12;44_19_19_23_47_12
;44;19;19;23;47;13;44_19_19_23_47_13
;44;19;19;23;8;19;44_19_19_23_8_19
;44;19;19;2;7;11;44_19_19_2_7_11
;44;19;19;27;2;2;44_19_19_27_2_2
;44;19;19;2;7;22;44_19_19_2_7_22
;44;19;19;40;5;29;44_19_19_40_5_29
;44;19;19;40;5;30;44_19_19_40_5_30
;44;19;19;42;14;33;44_19_19_42_14_33
;44;19;19;44;13;6;44_19_19_44_13_6
;44;19;19;44;13;8;44_19_19_44_13_8
;44;19;19;44;8;11;44_19_19_44_8_11
;44;19;19;44;8;9;44_19_19_44_8_9
;44;19;19;5;18;10;44_19_19_5_18_10
;44;19;19;5;18;12;44_19_19_5_18_12
;44;19;19;5;7;25;44_19_19_5_7_25
;44;19;19;5;7;26;44_19_19_5_7_26
;44;19;19;58;10;34;44_19_19_58_10_34
;44;19;19;9;28;7;44_19_19_9_28_7
;44;19;19;9;28;9;44_19_19_9_28_9
;44;19;2;43;7;39;44_19_2_43_7_39
;44;19;2;44;10;44;44_19_2_44_10_44
;44;19;2;44;11;15;44_19_2_44_11_15
;44;19;2;44;11;17;44_19_2_44_11_17
;44;19;2;44;19;5;44_19_2_44_19_5
;44;19;2;44;2;17;44_19_2_44_2_17
;44;19;2;44;2;38;44_19_2_44_2_38
;44;19;2;44;2;39;44_19_2_44_2_39
;44;19;2;44;8;15;44_19_2_44_8_15
;44;19;2;44;8;17;44_19_2_44_8_17
;44;19;2;45;1;11;44_19_2_45_1_11
;44;19;2;46;12;1;44_19_2_46_12_1
;44;19;2;46;12;11;44_19_2_46_12_11
;44;19;2;46;6;19;44_19_2_46_6_19
;44;19;2;48;3;5;44_19_2_48_3_5
;44;19;2;9;3;7;44_19_2_9_3_7
;44;19;20;23;55;11;44_19_20_23_55_11
;44;19;20;44;12;24;44_19_20_44_12_24
;44;19;20;44;6;7;44_19_20_44_6_7
;44;19;20;53;3;1;44_19_20_53_3_1
;44;19;21;25;3;37;44_19_21_25_3_37
;44;19;21;44;16;10;44_19_21_44_16_10
;44;19;21;44;16;6;44_19_21_44_16_6
;44;19;21;44;18;12;44_19_21_44_18_12
;44;19;21;44;18;21;44_19_21_44_18_21
;44;19;21;44;20;1;44_19_21_44_20_1
;44;19;21;44;20;16;44_19_21_44_20_16
;44;19;21;44;20;22;44_19_21_44_20_22
;44;19;21;44;20;6;44_19_21_44_20_6
;44;19;21;44;21;11;44_19_21_44_21_11
;44;19;21;44;21;15;44_19_21_44_21_15
;44;19;21;44;21;17;44_19_21_44_21_17
;44;19;21;44;21;4;44_19_21_44_21_4
;44;19;21;44;23;11;44_19_21_44_23_11
;44;19;21;44;24;17;44_19_21_44_24_17
;44;19;21;44;24;18;44_19_21_44_24_18
;44;19;21;44;25;10;44_19_21_44_25_10
;44;19;21;44;25;12;44_19_21_44_25_12
;44;19;21;44;27;1;44_19_21_44_27_1
;44;19;21;44;27;24;44_19_21_44_27_24
;44;19;21;44;28;16;44_19_21_44_28_16
;44;19;21;44;28;30;44_19_21_44_28_30
;44;19;21;44;28;31;44_19_21_44_28_31
;44;19;21;45;1;13;44_19_21_45_1_13
;44;19;21;45;1;15;44_19_21_45_1_15
;44;19;21;45;15;23;44_19_21_45_15_23
;44;19;21;45;15;29;44_19_21_45_15_29
;44;19;21;46;16;5;44_19_21_46_16_5
;44;19;21;47;1;15;44_19_21_47_1_15
;44;19;21;47;1;18;44_19_21_47_1_18
;44;19;21;48;2;1;44_19_21_48_2_1
;44;19;21;50;1;12;44_19_21_50_1_12
;44;19;21;50;1;14;44_19_21_50_1_14
;44;19;21;52;1;7;44_19_21_52_1_7
;44;19;22;44;13;5;44_19_22_44_13_5
;44;19;22;44;16;1;44_19_22_44_16_1
;44;19;22;44;16;10;44_19_22_44_16_10
;44;19;22;44;16;3;44_19_22_44_16_3
;44;19;22;44;16;9;44_19_22_44_16_9
;44;19;22;44;18;5;44_19_22_44_18_5
;44;19;22;44;19;10;44_19_22_44_19_10
;44;19;22;44;19;29;44_19_22_44_19_29
;44;19;22;44;20;1;44_19_22_44_20_1
;44;19;22;45;16;23;44_19_22_45_16_23
;44;19;22;47;1;16;44_19_22_47_1_16
;44;19;22;47;11;9;44_19_22_47_11_9
;44;19;22;47;2;13;44_19_22_47_2_13
;44;19;22;47;8;1;44_19_22_47_8_1
;44;19;22;52;1;8;44_19_22_52_1_8
;44;19;22;55;4;20;44_19_22_55_4_20
;44;19;23;44;18;26;44_19_23_44_18_26
;44;19;23;44;19;9;44_19_23_44_19_9
;44;19;23;44;22;4;44_19_23_44_22_4
;44;19;23;44;24;14;44_19_23_44_24_14
;44;19;23;44;24;22;44_19_23_44_24_22
;44;19;23;44;9;2;44_19_23_44_9_2
;44;19;23;47;1;10;44_19_23_47_1_10
;44;19;23;47;1;8;44_19_23_47_1_8
;44;19;23;47;6;9;44_19_23_47_6_9
;44;19;24;23;56;11;44_19_24_23_56_11
;44;19;24;23;56;12;44_19_24_23_56_12
;44;19;24;44;16;16;44_19_24_44_16_16
;44;19;24;44;16;19;44_19_24_44_16_19
;44;19;24;44;19;27;44_19_24_44_19_27
;44;19;24;44;19;28;44_19_24_44_19_28
;44;19;24;44;19;34;44_19_24_44_19_34
;44;19;24;44;19;35;44_19_24_44_19_35
;44;19;24;54;6;10;44_19_24_54_6_10
;44;19;24;54;6;9;44_19_24_54_6_9
;44;19;25;28;12;7;44_19_25_28_12_7
;44;19;25;28;12;8;44_19_25_28_12_8
;44;19;25;28;4;8;44_19_25_28_4_8
;44;19;25;44;16;19;44_19_25_44_16_19
;44;19;25;61;2;3;44_19_25_61_2_3
;44;19;25;66;18;11;44_19_25_66_18_11
;44;19;25;66;18;19;44_19_25_66_18_19
;44;19;25;66;18;3;44_19_25_66_18_3
;44;19;26;19;115;4;44_19_26_19_115_4
;44;19;26;19;115;8;44_19_26_19_115_8
;44;19;26;19;135;15;44_19_26_19_135_15
;44;19;26;19;135;18;44_19_26_19_135_18
;44;19;26;23;44;10;44_19_26_23_44_10
;44;19;26;23;44;20;44_19_26_23_44_20
;44;19;26;23;46;5;44_19_26_23_46_5
;44;19;26;23;46;8;44_19_26_23_46_8
;44;19;26;24;10;11;44_19_26_24_10_11
;44;19;26;24;10;14;44_19_26_24_10_14
;44;19;26;24;10;15;44_19_26_24_10_15
;44;19;26;24;10;3;44_19_26_24_10_3
;44;19;26;24;10;6;44_19_26_24_10_6
;44;19;26;28;8;6;44_19_26_28_8_6
;44;19;26;44;14;15;44_19_26_44_14_15
;44;19;26;44;17;29;44_19_26_44_17_29
;44;19;26;44;18;19;44_19_26_44_18_19
;44;19;26;44;19;10;44_19_26_44_19_10
;44;19;26;44;19;18;44_19_26_44_19_18
;44;19;26;44;19;20;44_19_26_44_19_20
;44;19;26;46;10;19;44_19_26_46_10_19
;44;19;26;46;10;20;44_19_26_46_10_20
;44;19;26;46;12;2;44_19_26_46_12_2
;44;19;26;46;16;8;44_19_26_46_16_8
;44;19;26;46;16;9;44_19_26_46_16_9
;44;19;26;46;8;4;44_19_26_46_8_4
;44;19;26;48;4;8;44_19_26_48_4_8
;44;19;26;52;1;9;44_19_26_52_1_9
;44;19;26;5;4;28;44_19_26_5_4_28
;44;19;26;66;9;20;44_19_26_66_9_20
;44;19;27;36;2;11;44_19_27_36_2_11
;44;19;27;40;23;13;44_19_27_40_23_13
;44;19;27;44;19;21;44_19_27_44_19_21
;44;19;27;54;6;5;44_19_27_54_6_5
;44;19;27;62;5;19;44_19_27_62_5_19
;44;19;27;66;13;3;44_19_27_66_13_3
;44;19;27;66;13;8;44_19_27_66_13_8
;44;19;28;11;18;26;44_19_28_11_18_26
;44;19;28;11;18;29;44_19_28_11_18_29
;44;19;28;19;2;2;44_19_28_19_2_2
;44;19;28;23;41;5;44_19_28_23_41_5
;44;19;28;23;41;7;44_19_28_23_41_7
;44;19;28;24;50;38;44_19_28_24_50_38
;44;19;28;44;16;19;44_19_28_44_16_19
;44;19;28;44;16;24;44_19_28_44_16_24
;44;19;28;44;18;19;44_19_28_44_18_19
;44;19;28;44;19;34;44_19_28_44_19_34
;44;19;28;44;19;35;44_19_28_44_19_35
;44;19;28;44;21;28;44_19_28_44_21_28
;44;19;28;44;21;31;44_19_28_44_21_31
;44;19;28;44;7;54;44_19_28_44_7_54
;44;19;28;66;12;12;44_19_28_66_12_12
;44;19;28;66;13;4;44_19_28_66_13_4
;44;19;28;66;17;13;44_19_28_66_17_13
;44;19;28;9;5;3;44_19_28_9_5_3
;44;19;28;9;5;5;44_19_28_9_5_5
;44;19;29;44;16;9;44_19_29_44_16_9
;44;19;29;44;17;8;44_19_29_44_17_8
;44;19;29;44;19;22;44_19_29_44_19_22
;44;19;29;44;19;32;44_19_29_44_19_32
;44;19;29;44;20;34;44_19_29_44_20_34
;44;19;29;44;20;4;44_19_29_44_20_4
;44;19;29;44;21;30;44_19_29_44_21_30
;44;19;29;44;21;38;44_19_29_44_21_38
;44;19;29;44;27;2;44_19_29_44_27_2
;44;19;29;45;16;23;44_19_29_45_16_23
;44;19;29;46;1;14;44_19_29_46_1_14
;44;19;29;46;4;9;44_19_29_46_4_9
;44;19;29;47;8;19;44_19_29_47_8_19
;44;19;29;51;4;10;44_19_29_51_4_10
;44;19;29;57;1;24;44_19_29_57_1_24
;44;19;3;40;28;19;44_19_3_40_28_19
;44;19;3;40;3;1;44_19_3_40_3_1
;44;19;3;40;3;17;44_19_3_40_3_17
;44;19;3;42;3;1;44_19_3_42_3_1
;44;19;3;42;3;38;44_19_3_42_3_38
;44;19;3;44;18;25;44_19_3_44_18_25
;44;19;3;44;8;16;44_19_3_44_8_16
;44;19;3;46;12;13;44_19_3_46_12_13
;44;19;30;10;18;2;44_19_30_10_18_2
;44;19;30;10;18;3;44_19_30_10_18_3
;44;19;30;10;21;17;44_19_30_10_21_17
;44;19;30;44;14;14;44_19_30_44_14_14
;44;19;30;44;14;18;44_19_30_44_14_18
;44;19;30;44;17;22;44_19_30_44_17_22
;44;19;30;44;17;31;44_19_30_44_17_31
;44;19;30;44;21;39;44_19_30_44_21_39
;44;19;31;20;16;7;44_19_31_20_16_7
;44;19;31;44;16;6;44_19_31_44_16_6
;44;19;31;44;19;10;44_19_31_44_19_10
;44;19;31;44;21;12;44_19_31_44_21_12
;44;19;32;40;11;7;44_19_32_40_11_7
;44;19;32;40;11;9;44_19_32_40_11_9
;44;19;32;42;7;24;44_19_32_42_7_24
;44;19;32;42;7;26;44_19_32_42_7_26
;44;19;32;44;19;29;44_19_32_44_19_29
;44;19;32;44;19;40;44_19_32_44_19_40
;44;19;32;44;21;34;44_19_32_44_21_34
;44;19;33;42;1;22;44_19_33_42_1_22
;44;19;33;44;12;17;44_19_33_44_12_17
;44;19;33;44;13;16;44_19_33_44_13_16
;44;19;33;44;21;40;44_19_33_44_21_40
;44;19;33;44;22;1;44_19_33_44_22_1
;44;19;33;44;24;10;44_19_33_44_24_10
;44;19;33;44;26;1;44_19_33_44_26_1
;44;19;33;44;26;2;44_19_33_44_26_2
;44;19;33;50;1;7;44_19_33_50_1_7
;44;19;33;54;1;20;44_19_33_54_1_20
;44;19;33;55;4;14;44_19_33_55_4_14
;44;19;34;11;18;26;44_19_34_11_18_26
;44;19;34;40;6;7;44_19_34_40_6_7
;44;19;34;44;16;20;44_19_34_44_16_20
;44;19;34;44;19;26;44_19_34_44_19_26
;44;19;34;44;19;28;44_19_34_44_19_28
;44;19;34;45;2;22;44_19_34_45_2_22
;44;19;34;66;13;4;44_19_34_66_13_4
;44;19;35;44;14;12;44_19_35_44_14_12
;44;19;35;44;14;13;44_19_35_44_14_13
;44;19;35;44;18;19;44_19_35_44_18_19
;44;19;35;44;19;26;44_19_35_44_19_26
;44;19;35;49;2;12;44_19_35_49_2_12
;44;19;35;53;2;10;44_19_35_53_2_10
;44;19;35;53;2;11;44_19_35_53_2_11
;44;19;35;54;4;2;44_19_35_54_4_2
;44;19;36;20;14;29;44_19_36_20_14_29
;44;19;36;20;25;8;44_19_36_20_25_8
;44;19;36;44;5;35;44_19_36_44_5_35
;44;19;36;44;5;39;44_19_36_44_5_39
;44;19;37;44;25;8;44_19_37_44_25_8
;44;19;37;45;2;22;44_19_37_45_2_22
;44;19;37;46;10;32;44_19_37_46_10_32
;44;19;37;47;6;3;44_19_37_47_6_3
;44;19;38;44;13;7;44_19_38_44_13_7
;44;19;38;44;18;14;44_19_38_44_18_14
;44;19;38;46;6;1;44_19_38_46_6_1
;44;19;38;5;17;8;44_19_38_5_17_8
;44;19;4;40;11;3;44_19_4_40_11_3
;44;19;4;40;11;5;44_19_4_40_11_5
;44;19;4;40;21;25;44_19_4_40_21_25
;44;19;4;40;21;32;44_19_4_40_21_32
;44;19;4;40;3;11;44_19_4_40_3_11
;44;19;4;40;3;12;44_19_4_40_3_12
;44;19;4;41;1;1;44_19_4_41_1_1
;44;19;4;41;1;12;44_19_4_41_1_12
;44;19;4;42;1;76;44_19_4_42_1_76
;44;19;4;42;1;79;44_19_4_42_1_79
;44;19;4;42;3;16;44_19_4_42_3_16
;44;19;4;42;3;18;44_19_4_42_3_18
;44;19;4;43;1;15;44_19_4_43_1_15
;44;19;4;43;1;27;44_19_4_43_1_27
;44;19;4;43;1;29;44_19_4_43_1_29
;44;19;4;43;1;34;44_19_4_43_1_34
;44;19;4;43;1;7;44_19_4_43_1_7
;44;19;4;43;3;28;44_19_4_43_3_28
;44;19;4;43;3;36;44_19_4_43_3_36
;44;19;4;43;5;33;44_19_4_43_5_33
;44;19;4;43;5;35;44_19_4_43_5_35
;44;19;4;44;11;16;44_19_4_44_11_16
;44;19;4;44;13;23;44_19_4_44_13_23
;44;19;4;44;13;25;44_19_4_44_13_25
;44;19;4;44;1;5;44_19_4_44_1_5
;44;19;40;11;1;41;44_19_40_11_1_41
;44;19;40;40;26;5;44_19_40_40_26_5
;44;19;40;44;17;5;44_19_40_44_17_5
;44;19;40;44;17;8;44_19_40_44_17_8
;44;19;40;44;20;1;44_19_40_44_20_1
;44;19;40;44;21;31;44_19_40_44_21_31
;44;19;40;44;21;38;44_19_40_44_21_38
;44;19;41;19;65;7;44_19_41_19_65_7
;44;19;41;20;15;1;44_19_41_20_15_1
;44;19;41;20;15;2;44_19_41_20_15_2
;44;19;41;21;9;17;44_19_41_21_9_17
;44;19;41;47;1;10;44_19_41_47_1_10
;44;19;41;47;1;8;44_19_41_47_1_8
;44;19;5;44;10;48;44_19_5_44_10_48
;44;19;5;44;2;38;44_19_5_44_2_38
;44;19;5;44;8;12;44_19_5_44_8_12
;44;19;5;44;8;16;44_19_5_44_8_16
;44;19;5;45;6;3;44_19_5_45_6_3
;44;19;5;45;6;4;44_19_5_45_6_4
;44;19;5;46;10;2;44_19_5_46_10_2
;44;19;5;46;1;13;44_19_5_46_1_13
;44;19;5;46;1;15;44_19_5_46_1_15
;44;19;6;41;16;17;44_19_6_41_16_17
;44;19;6;44;10;45;44_19_6_44_10_45
;44;19;6;44;10;46;44_19_6_44_10_46
;44;19;6;44;13;1;44_19_6_44_13_1
;44;19;6;44;13;2;44_19_6_44_13_2
;44;19;6;44;2;4;44_19_6_44_2_4
;44;19;6;44;6;6;44_19_6_44_6_6
;44;19;6;44;8;17;44_19_6_44_8_17
;44;19;6;44;8;19;44_19_6_44_8_19
;44;19;6;44;9;17;44_19_6_44_9_17
;44;19;6;46;12;11;44_19_6_46_12_11
;44;19;6;46;12;28;44_19_6_46_12_28
;44;19;6;46;12;30;44_19_6_46_12_30
;44;19;6;46;12;8;44_19_6_46_12_8
;44;19;6;46;14;1;44_19_6_46_14_1
;44;19;6;46;14;25;44_19_6_46_14_25
;44;19;6;54;5;22;44_19_6_54_5_22
;44;19;6;55;1;6;44_19_6_55_1_6
;44;19;8;44;1;3;44_19_8_44_1_3
;44;19;8;44;13;14;44_19_8_44_13_14
;44;19;8;44;13;46;44_19_8_44_13_46
;44;19;8;44;14;1;44_19_8_44_14_1
;44;19;8;44;17;1;44_19_8_44_17_1
;44;19;8;44;17;17;44_19_8_44_17_17
;44;19;8;44;17;3;44_19_8_44_17_3
;44;19;8;44;18;19;44_19_8_44_18_19
;44;19;8;44;18;4;44_19_8_44_18_4
;44;19;8;44;19;9;44_19_8_44_19_9
;44;19;8;44;26;22;44_19_8_44_26_22
;44;19;8;44;26;23;44_19_8_44_26_23
;44;19;8;44;28;23;44_19_8_44_28_23
;44;19;8;44;9;20;44_19_8_44_9_20
;44;19;8;44;9;22;44_19_8_44_9_22
;44;19;8;65;1;3;44_19_8_65_1_3
;44;19;9;12;17;14;44_19_9_12_17_14
;44;19;9;14;30;8;44_19_9_14_30_8
;44;19;9;14;36;16;44_19_9_14_36_16
;44;19;9;16;9;16;44_19_9_16_9_16
;44;19;9;16;9;17;44_19_9_16_9_17
;44;19;9;16;9;29;44_19_9_16_9_29
;44;19;9;19;95;8;44_19_9_19_95_8
;44;19;9;20;8;34;44_19_9_20_8_34
;44;19;9;23;8;14;44_19_9_23_8_14
;44;19;9;24;19;15;44_19_9_24_19_15
;44;19;9;24;7;26;44_19_9_24_7_26
;44;19;9;40;15;14;44_19_9_40_15_14
;44;19;9;40;16;4;44_19_9_40_16_4
;44;19;9;40;26;55;44_19_9_40_26_55
;44;19;9;42;12;51;44_19_9_42_12_51
;44;19;9;42;12;53;44_19_9_42_12_53
;44;19;9;43;12;40;44_19_9_43_12_40
;44;19;9;44;11;26;44_19_9_44_11_26
;44;19;9;44;13;45;44_19_9_44_13_45
;44;19;9;44;13;46;44_19_9_44_13_46
;44;19;9;44;14;4;44_19_9_44_14_4
;44;19;9;44;17;4;44_19_9_44_17_4
;44;19;9;44;18;6;44_19_9_44_18_6
;44;19;9;44;18;8;44_19_9_44_18_8
;44;19;9;44;19;23;44_19_9_44_19_23
;44;19;9;44;19;30;44_19_9_44_19_30
;44;19;9;44;20;31;44_19_9_44_20_31
;44;19;9;44;22;4;44_19_9_44_22_4
;44;19;9;44;24;21;44_19_9_44_24_21
;44;19;9;44;28;22;44_19_9_44_28_22
;44;19;9;44;7;51;44_19_9_44_7_51
;44;19;9;44;9;2;44_19_9_44_9_2
;44;19;9;45;11;7;44_19_9_45_11_7
;44;19;9;45;9;18;44_19_9_45_9_18
;44;19;9;54;6;5;44_19_9_54_6_5
;44;19;9;55;1;15;44_19_9_55_1_15
;44;19;9;55;3;5;44_19_9_55_3_5
;44;19;9;55;4;2;44_19_9_55_4_2
;44;19;9;58;3;13;44_19_9_58_3_13
;44;19;9;61;2;12;44_19_9_61_2_12
;44;19;9;61;2;2;44_19_9_61_2_2
;44;19;9;65;1;10;44_19_9_65_1_10
;4;4;2;4;3;19;4_4_2_4_3_19
;4;4;2;4;3;27;4_4_2_4_3_27
;4;4;20;2;19;21;4_4_20_2_19_21
;4;4;20;3;10;2;4_4_20_3_10_2
;4;4;20;4;4;15;4_4_20_4_4_15
;4;4;20;4;4;19;4_4_20_4_4_19
;4;4;20;58;10;19;4_4_20_58_10_19
;4;4;20;58;10;20;4_4_20_58_10_20
;4;4;20;66;11;19;4_4_20_66_11_19
;4;4;20;9;6;19;4_4_20_9_6_19
;44;20;1;1;48;10;44_20_1_1_48_10
;44;20;1;44;11;26;44_20_1_44_11_26
;44;20;1;44;16;9;44_20_1_44_16_9
;44;20;1;44;19;21;44_20_1_44_19_21
;44;20;1;44;19;23;44_20_1_44_19_23
;44;20;1;44;19;41;44_20_1_44_19_41
;44;20;1;44;20;10;44_20_1_44_20_10
;44;20;1;44;20;37;44_20_1_44_20_37
;44;20;1;44;21;5;44_20_1_44_21_5
;44;20;1;44;21;6;44_20_1_44_21_6
;44;20;1;45;16;16;44_20_1_45_16_16
;44;20;1;46;16;20;44_20_1_46_16_20
;44;20;1;46;16;5;44_20_1_46_16_5
;44;20;1;47;13;12;44_20_1_47_13_12
;44;20;1;47;7;5;44_20_1_47_7_5
;44;20;1;52;5;26;44_20_1_52_5_26
;44;20;1;54;1;3;44_20_1_54_1_3
;44;20;1;9;20;41;44_20_1_9_20_41
;44;20;1;9;20;42;44_20_1_9_20_42
;44;20;10;11;17;21;44_20_10_11_17_21
;44;20;10;11;17;22;44_20_10_11_17_22
;44;20;10;12;4;34;44_20_10_12_4_34
;44;20;10;12;4;35;44_20_10_12_4_35
;44;20;10;40;9;23;44_20_10_40_9_23
;44;20;10;40;9;24;44_20_10_40_9_24
;44;20;10;41;5;39;44_20_10_41_5_39
;44;20;10;42;7;13;44_20_10_42_7_13
;44;20;10;43;11;11;44_20_10_43_11_11
;44;20;10;43;11;40;44_20_10_43_11_40
;44;20;11;44;20;7;44_20_11_44_20_7
;44;20;11;44;20;9;44_20_11_44_20_9
;44;20;12;23;40;1;44_20_12_23_40_1
;44;20;12;47;1;4;44_20_12_47_1_4
;44;20;12;49;6;22;44_20_12_49_6_22
;44;20;12;52;3;2;44_20_12_52_3_2
;44;20;12;52;4;18;44_20_12_52_4_18
;44;20;12;52;5;11;44_20_12_52_5_11
;44;20;12;52;5;14;44_20_12_52_5_14
;44;20;12;53;2;16;44_20_12_53_2_16
;44;20;13;41;1;35;44_20_13_41_1_35
;44;20;13;41;6;31;44_20_13_41_6_31
;44;20;13;41;6;33;44_20_13_41_6_33
;44;20;13;41;6;46;44_20_13_41_6_46
;44;20;15;44;20;17;44_20_15_44_20_17
;44;20;15;55;4;20;44_20_15_55_4_20
;44;20;16;2;34;22;44_20_16_2_34_22
;44;20;16;44;12;13;44_20_16_44_12_13
;44;20;16;44;18;19;44_20_16_44_18_19
;44;20;16;44;18;21;44_20_16_44_18_21
;44;20;16;44;19;21;44_20_16_44_19_21
;44;20;16;44;20;13;44_20_16_44_20_13
;44;20;16;44;20;22;44_20_16_44_20_22
;44;20;16;44;20;6;44_20_16_44_20_6
;44;20;16;44;2;1;44_20_16_44_2_1
;44;20;16;44;21;4;44_20_16_44_21_4
;44;20;16;44;24;17;44_20_16_44_24_17
;44;20;16;45;15;24;44_20_16_45_15_24
;44;20;16;45;15;28;44_20_16_45_15_28
;44;20;16;46;16;8;44_20_16_46_16_8
;44;20;17;44;11;30;44_20_17_44_11_30
;44;20;17;44;14;23;44_20_17_44_14_23
;44;20;17;44;15;23;44_20_17_44_15_23
;44;20;17;44;15;4;44_20_17_44_15_4
;44;20;17;44;15;6;44_20_17_44_15_6
;44;20;17;44;16;4;44_20_17_44_16_4
;44;20;17;44;20;28;44_20_17_44_20_28
;44;20;17;54;5;17;44_20_17_54_5_17
;44;20;17;56;1;5;44_20_17_56_1_5
;44;20;17;59;5;14;44_20_17_59_5_14
;44;20;17;60;5;1;44_20_17_60_5_1
;44;20;17;63;1;1;44_20_17_63_1_1
;44;20;17;64;1;1;44_20_17_64_1_1
;44;20;18;44;18;19;44_20_18_44_18_19
;44;20;18;44;19;1;44_20_18_44_19_1
;44;20;18;44;19;10;44_20_18_44_19_10
;44;20;18;47;1;12;44_20_18_47_1_12
;44;20;18;47;6;11;44_20_18_47_6_11
;44;20;18;47;6;3;44_20_18_47_6_3
;44;20;18;52;1;5;44_20_18_52_1_5
;44;20;18;52;1;6;44_20_18_52_1_6
;44;20;18;52;2;1;44_20_18_52_2_1
